score;completeness;rescuebot_action;rescuebot_location;alice_action;alice_location;world_nr;tick_nr
21;0.625;MoveWest;(16, 6);;(22, 9);1;3057
21;0.625;MoveWest;(16, 6);MoveWest;(21, 9);1;3058
21;0.625;MoveWest;(16, 6);;(21, 9);1;3059
21;0.625;MoveWest;(16, 6);MoveWest;(20, 9);1;3060
21;0.625;MoveWest;(16, 6);;(20, 9);1;3061
21;0.625;MoveWest;(16, 6);MoveWest;(19, 9);1;3062
21;0.625;MoveWest;(16, 6);;(19, 9);1;3063
21;0.625;MoveWest;(15, 6);MoveNorth;(19, 9);1;3064
21;0.625;MoveWest;(15, 6);MoveNorth;(19, 9);1;3065
21;0.625;MoveWest;(15, 6);MoveNorth;(19, 9);1;3066
21;0.625;MoveWest;(15, 6);MoveNorth;(19, 9);1;3067
21;0.625;MoveWest;(15, 6);MoveNorth;(19, 9);1;3068
21;0.625;MoveWest;(15, 6);MoveNorth;(19, 8);1;3069
21;0.625;MoveWest;(15, 6);;(19, 8);1;3070
21;0.625;MoveWest;(15, 6);MoveWest;(19, 8);1;3071
21;0.625;MoveWest;(15, 6);MoveWest;(19, 8);1;3072
21;0.625;MoveWest;(14, 6);MoveWest;(19, 8);1;3073
21;0.625;MoveWest;(14, 6);MoveWest;(19, 8);1;3074
21;0.625;MoveWest;(14, 6);MoveWest;(19, 8);1;3075
21;0.625;MoveWest;(14, 6);MoveWest;(18, 8);1;3076
21;0.625;MoveWest;(14, 6);;(18, 8);1;3077
21;0.625;MoveWest;(14, 6);;(18, 8);1;3078
21;0.625;MoveWest;(14, 6);;(18, 8);1;3079
21;0.625;MoveWest;(14, 6);MoveNorth;(18, 7);1;3080
21;0.625;MoveWest;(14, 6);;(18, 7);1;3081
21;0.625;MoveWest;(13, 6);;(18, 7);1;3082
21;0.625;MoveWest;(13, 6);;(18, 7);1;3083
21;0.625;MoveWest;(13, 6);;(18, 7);1;3084
21;0.625;MoveWest;(13, 6);;(18, 7);1;3085
21;0.625;MoveWest;(13, 6);;(18, 7);1;3086
21;0.625;MoveWest;(13, 6);;(18, 7);1;3087
21;0.625;MoveWest;(13, 6);;(18, 7);1;3088
21;0.625;MoveWest;(13, 6);;(18, 7);1;3089
21;0.625;MoveWest;(13, 6);MoveNorth;(18, 6);1;3090
21;0.625;MoveWest;(12, 6);;(18, 6);1;3091
21;0.625;MoveWest;(12, 6);;(18, 6);1;3092
21;0.625;MoveWest;(12, 6);;(18, 6);1;3093
21;0.625;MoveWest;(12, 6);;(18, 6);1;3094
21;0.625;MoveWest;(12, 6);;(18, 6);1;3095
21;0.625;MoveWest;(12, 6);;(18, 6);1;3096
21;0.625;MoveWest;(12, 6);;(18, 6);1;3097
21;0.625;MoveWest;(12, 6);MoveNorth;(18, 5);1;3098
21;0.625;MoveWest;(12, 6);;(18, 5);1;3099
21;0.625;MoveWest;(12, 6);;(18, 5);1;3100
21;0.625;MoveWest;(12, 6);MoveWest;(17, 5);1;3101
21;0.625;MoveWest;(12, 6);;(17, 5);1;3102
21;0.625;MoveWest;(12, 6);MoveWest;(16, 5);1;3103
21;0.625;MoveWest;(12, 6);MoveWest;(15, 5);1;3104
21;0.625;MoveWest;(11, 6);;(15, 5);1;3105
21;0.625;MoveWest;(11, 6);;(15, 5);1;3106
21;0.625;MoveWest;(11, 6);MoveWest;(14, 5);1;3107
21;0.625;MoveWest;(11, 6);;(14, 5);1;3108
21;0.625;MoveWest;(11, 6);MoveWest;(13, 5);1;3109
21;0.625;MoveWest;(11, 6);;(13, 5);1;3110
21;0.625;MoveWest;(11, 6);MoveWest;(12, 5);1;3111
21;0.625;MoveWest;(11, 6);MoveWest;(11, 5);1;3112
21;0.625;MoveWest;(11, 6);;(11, 5);1;3113
21;0.625;MoveWest;(11, 6);;(11, 5);1;3114
21;0.625;MoveWest;(11, 6);;(11, 5);1;3115
21;0.625;MoveWest;(11, 6);;(11, 5);1;3116
21;0.625;MoveWest;(11, 6);;(11, 5);1;3117
21;0.625;MoveWest;(11, 6);;(11, 5);1;3118
21;0.625;MoveWest;(10, 6);MoveSouth;(11, 6);1;3119
21;0.625;MoveWest;(10, 6);;(11, 6);1;3120
21;0.625;MoveWest;(10, 6);;(11, 6);1;3121
21;0.625;MoveWest;(10, 6);;(11, 6);1;3122
21;0.625;MoveWest;(10, 6);;(11, 6);1;3123
21;0.625;MoveWest;(10, 6);MoveWest;(11, 6);1;3124
21;0.625;MoveWest;(10, 6);MoveWest;(11, 6);1;3125
21;0.625;MoveWest;(10, 6);MoveWest;(11, 6);1;3126
21;0.625;MoveWest;(10, 6);MoveWest;(11, 6);1;3127
21;0.625;MoveWest;(10, 6);MoveWest;(11, 6);1;3128
21;0.625;MoveWest;(10, 6);MoveWest;(10, 6);1;3129
21;0.625;MoveWest;(10, 6);MoveWest;(10, 6);1;3130
21;0.625;MoveWest;(10, 6);MoveWest;(10, 6);1;3131
21;0.625;MoveWest;(10, 6);MoveWest;(10, 6);1;3132
21;0.625;MoveWest;(9, 6);MoveWest;(10, 6);1;3133
21;0.625;MoveWest;(9, 6);MoveWest;(10, 6);1;3134
21;0.625;MoveWest;(9, 6);MoveWest;(9, 6);1;3135
21;0.625;MoveWest;(9, 6);MoveWest;(8, 6);1;3136
21;0.625;MoveWest;(9, 6);;(8, 6);1;3137
21;0.625;MoveWest;(9, 6);MoveWest;(7, 6);1;3138
21;0.625;MoveWest;(9, 6);;(7, 6);1;3139
21;0.625;MoveWest;(9, 6);MoveWest;(6, 6);1;3140
21;0.625;MoveWest;(9, 6);;(6, 6);1;3141
21;0.625;MoveWest;(8, 6);MoveWest;(5, 6);1;3142
21;0.625;MoveWest;(8, 6);;(5, 6);1;3143
21;0.625;MoveWest;(8, 6);MoveWest;(4, 6);1;3144
21;0.625;MoveWest;(8, 6);;(4, 6);1;3145
21;0.625;MoveWest;(8, 6);MoveWest;(3, 6);1;3146
21;0.625;MoveWest;(8, 6);;(3, 6);1;3147
21;0.625;MoveWest;(8, 6);;(3, 6);1;3148
21;0.625;MoveWest;(8, 6);;(3, 6);1;3149
21;0.625;MoveWest;(8, 6);;(3, 6);1;3150
21;0.625;MoveWest;(7, 6);;(3, 6);1;3151
21;0.625;MoveWest;(7, 6);;(3, 6);1;3152
21;0.625;MoveWest;(7, 6);;(3, 6);1;3153
21;0.625;MoveWest;(7, 6);;(3, 6);1;3154
21;0.625;MoveWest;(7, 6);MoveSouth;(3, 7);1;3155
21;0.625;MoveWest;(7, 6);MoveSouth;(3, 8);1;3156
21;0.625;MoveWest;(7, 6);;(3, 8);1;3157
21;0.625;MoveWest;(7, 6);MoveSouth;(3, 9);1;3158
21;0.625;MoveWest;(7, 6);;(3, 9);1;3159
21;0.625;MoveWest;(6, 6);;(3, 9);1;3160
21;0.625;MoveWest;(6, 6);;(3, 9);1;3161
21;0.625;MoveWest;(6, 6);;(3, 9);1;3162
21;0.625;MoveWest;(6, 6);MoveNorth;(3, 8);1;3163
21;0.625;MoveWest;(6, 6);;(3, 8);1;3164
21;0.625;MoveWest;(6, 6);MoveNorth;(3, 7);1;3165
21;0.625;MoveWest;(6, 6);MoveNorth;(3, 6);1;3166
21;0.625;MoveWest;(6, 6);;(3, 6);1;3167
21;0.625;MoveWest;(6, 6);MoveNorth;(3, 5);1;3168
21;0.625;MoveWest;(5, 6);;(3, 5);1;3169
21;0.625;MoveWest;(5, 6);;(3, 5);1;3170
21;0.625;MoveWest;(5, 6);;(3, 5);1;3171
21;0.625;MoveWest;(5, 6);MoveNorth;(3, 5);1;3172
21;0.625;MoveWest;(5, 6);;(3, 5);1;3173
21;0.625;MoveWest;(5, 6);;(3, 5);1;3174
21;0.625;MoveWest;(5, 6);;(3, 5);1;3175
21;0.625;MoveWest;(5, 6);;(3, 5);1;3176
21;0.625;MoveWest;(5, 6);;(3, 5);1;3177
21;0.625;MoveWest;(4, 6);;(3, 5);1;3178
21;0.625;MoveWest;(4, 6);;(3, 5);1;3179
21;0.625;MoveWest;(4, 6);;(3, 5);1;3180
21;0.625;MoveWest;(4, 6);;(3, 5);1;3181
21;0.625;MoveWest;(4, 6);;(3, 5);1;3182
21;0.625;MoveWest;(4, 6);;(3, 5);1;3183
21;0.625;MoveWest;(4, 6);;(3, 5);1;3184
21;0.625;MoveWest;(4, 6);;(3, 5);1;3185
21;0.625;MoveWest;(4, 6);;(3, 5);1;3186
21;0.625;MoveWest;(3, 6);;(3, 5);1;3187
21;0.625;MoveSouth;(3, 6);;(3, 5);1;3188
21;0.625;MoveSouth;(3, 6);;(3, 5);1;3189
21;0.625;MoveSouth;(3, 6);;(3, 5);1;3190
21;0.625;MoveSouth;(3, 6);;(3, 5);1;3191
21;0.625;MoveSouth;(3, 6);;(3, 5);1;3192
21;0.625;MoveSouth;(3, 6);;(3, 5);1;3193
21;0.625;MoveSouth;(3, 6);;(3, 5);1;3194
21;0.625;MoveSouth;(3, 6);;(3, 5);1;3195
21;0.625;MoveSouth;(3, 7);;(3, 5);1;3196
21;0.625;MoveSouthWest;(3, 7);;(3, 5);1;3197
21;0.625;MoveSouthWest;(3, 7);;(3, 5);1;3198
21;0.625;MoveSouthWest;(3, 7);;(3, 5);1;3199
21;0.625;MoveSouthWest;(3, 7);;(3, 5);1;3200
21;0.625;MoveSouthWest;(3, 7);;(3, 5);1;3201
21;0.625;MoveSouthWest;(3, 7);;(3, 5);1;3202
21;0.625;MoveSouthWest;(3, 7);;(3, 5);1;3203
21;0.625;MoveSouthWest;(3, 7);;(3, 5);1;3204
21;0.625;MoveSouthWest;(2, 8);;(3, 5);1;3205
21;0.625;MoveSouthEast;(2, 8);;(3, 5);1;3206
21;0.625;MoveSouthEast;(2, 8);;(3, 5);1;3207
21;0.625;MoveSouthEast;(2, 8);;(3, 5);1;3208
21;0.625;MoveSouthEast;(2, 8);;(3, 5);1;3209
21;0.625;MoveSouthEast;(2, 8);;(3, 5);1;3210
21;0.625;MoveSouthEast;(2, 8);;(3, 5);1;3211
21;0.625;MoveSouthEast;(2, 8);;(3, 5);1;3212
21;0.625;MoveSouthEast;(2, 8);;(3, 5);1;3213
21;0.625;MoveSouthEast;(3, 9);;(3, 5);1;3214
21;0.625;MoveNorthEast;(3, 9);;(3, 5);1;3215
21;0.625;MoveNorthEast;(3, 9);;(3, 5);1;3216
21;0.625;MoveNorthEast;(3, 9);;(3, 5);1;3217
21;0.625;MoveNorthEast;(3, 9);;(3, 5);1;3218
21;0.625;MoveNorthEast;(3, 9);;(3, 5);1;3219
21;0.625;MoveNorthEast;(3, 9);;(3, 5);1;3220
21;0.625;MoveNorthEast;(3, 9);;(3, 5);1;3221
21;0.625;MoveNorthEast;(3, 9);;(3, 5);1;3222
21;0.625;MoveNorthEast;(4, 8);;(3, 5);1;3223
21;0.625;Idle;(4, 8);;(3, 5);1;3224
21;0.625;Idle;(4, 8);;(3, 5);1;3225
21;0.625;Idle;(4, 8);;(3, 5);1;3226
21;0.625;Idle;(4, 8);;(3, 5);1;3227
21;0.625;Idle;(4, 8);;(3, 5);1;3228
21;0.625;Idle;(4, 8);;(3, 5);1;3229
21;0.625;Idle;(4, 8);;(3, 5);1;3230
21;0.625;Idle;(4, 8);;(3, 5);1;3231
21;0.625;Idle;(4, 8);;(3, 5);1;3232
21;0.625;Idle;(4, 8);;(3, 5);1;3233
21;0.625;Idle;(4, 8);;(3, 5);1;3234
21;0.625;Idle;(4, 8);;(3, 5);1;3235
21;0.625;Idle;(4, 8);;(3, 5);1;3236
21;0.625;Idle;(4, 8);;(3, 5);1;3237
21;0.625;Idle;(4, 8);;(3, 5);1;3238
21;0.625;Idle;(4, 8);;(3, 5);1;3239
21;0.625;Idle;(4, 8);;(3, 5);1;3240
21;0.625;Idle;(4, 8);;(3, 5);1;3241
21;0.625;Idle;(4, 8);;(3, 5);1;3242
21;0.625;Idle;(4, 8);;(3, 5);1;3243
21;0.625;Idle;(4, 8);;(3, 5);1;3244
21;0.625;Idle;(4, 8);;(3, 5);1;3245
21;0.625;Idle;(4, 8);;(3, 5);1;3246
21;0.625;Idle;(4, 8);;(3, 5);1;3247
21;0.625;Idle;(4, 8);;(3, 5);1;3248
21;0.625;Idle;(4, 8);;(3, 5);1;3249
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;3250
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;3251
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;3252
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;3253
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;3254
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;3255
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;3256
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;3257
21;0.625;MoveNorthWest;(3, 7);;(3, 5);1;3258
21;0.625;MoveNorth;(3, 7);;(3, 5);1;3259
21;0.625;MoveNorth;(3, 7);;(3, 5);1;3260
21;0.625;MoveNorth;(3, 7);;(3, 5);1;3261
21;0.625;MoveNorth;(3, 7);;(3, 5);1;3262
21;0.625;MoveNorth;(3, 7);;(3, 5);1;3263
21;0.625;MoveNorth;(3, 7);;(3, 5);1;3264
21;0.625;MoveNorth;(3, 7);;(3, 5);1;3265
21;0.625;MoveNorth;(3, 7);;(3, 5);1;3266
21;0.625;MoveNorth;(3, 6);;(3, 5);1;3267
21;0.625;MoveNorth;(3, 6);;(3, 5);1;3268
21;0.625;MoveNorth;(3, 6);;(3, 5);1;3269
21;0.625;MoveNorth;(3, 6);;(3, 5);1;3270
21;0.625;MoveNorth;(3, 6);;(3, 5);1;3271
21;0.625;MoveNorth;(3, 6);;(3, 5);1;3272
21;0.625;MoveNorth;(3, 6);;(3, 5);1;3273
21;0.625;MoveNorth;(3, 6);;(3, 5);1;3274
21;0.625;MoveNorth;(3, 6);;(3, 5);1;3275
21;0.625;MoveNorth;(3, 5);;(3, 5);1;3276
21;0.625;;(3, 5);;(3, 5);1;3277
21;0.625;;(3, 5);;(3, 5);1;3278
21;0.625;;(3, 5);;(3, 5);1;3279
21;0.625;;(3, 5);;(3, 5);1;3280
21;0.625;;(3, 5);;(3, 5);1;3281
21;0.625;;(3, 5);;(3, 5);1;3282
21;0.625;;(3, 5);;(3, 5);1;3283
21;0.625;;(3, 5);;(3, 5);1;3284
21;0.625;;(3, 5);;(3, 5);1;3285
21;0.625;;(3, 5);;(3, 5);1;3286
21;0.625;;(3, 5);;(3, 5);1;3287
21;0.625;;(3, 5);;(3, 5);1;3288
21;0.625;;(3, 5);;(3, 5);1;3289
21;0.625;;(3, 5);;(3, 5);1;3290
21;0.625;;(3, 5);;(3, 5);1;3291
21;0.625;;(3, 5);;(3, 5);1;3292
21;0.625;;(3, 5);;(3, 5);1;3293
21;0.625;;(3, 5);;(3, 5);1;3294
21;0.625;;(3, 5);;(3, 5);1;3295
21;0.625;;(3, 5);;(3, 5);1;3296
21;0.625;;(3, 5);;(3, 5);1;3297
21;0.625;;(3, 5);;(3, 5);1;3298
21;0.625;;(3, 5);;(3, 5);1;3299
21;0.625;;(3, 5);;(3, 5);1;3300
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3301
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3302
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3303
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3304
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3305
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3306
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3307
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3308
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3309
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3310
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3311
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3312
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3313
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3314
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3315
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3316
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3317
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3318
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3319
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3320
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3321
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3322
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3323
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3324
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3325
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3326
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3327
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3328
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3329
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3330
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3331
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3332
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3333
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3334
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3335
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3336
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3337
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3338
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3339
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3340
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3341
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3342
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3343
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3344
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3345
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3346
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3347
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3348
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3349
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3350
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;3351
21;0.625;MoveNorth;(3, 5);;(3, 5);1;3352
21;0.625;MoveNorth;(3, 5);;(3, 5);1;3353
21;0.625;MoveNorth;(3, 5);;(3, 5);1;3354
21;0.625;MoveNorth;(3, 5);;(3, 5);1;3355
21;0.625;MoveNorth;(3, 5);MoveNorth;(3, 4);1;3356
21;0.625;MoveNorth;(3, 5);;(3, 4);1;3357
21;0.625;MoveNorth;(3, 5);MoveNorth;(3, 3);1;3358
21;0.625;MoveNorth;(3, 5);;(3, 3);1;3359
21;0.625;MoveNorth;(3, 4);;(3, 3);1;3360
21;0.625;MoveNorthWest;(3, 4);;(3, 3);1;3361
21;0.625;MoveNorthWest;(3, 4);MoveNorth;(3, 2);1;3362
21;0.625;MoveNorthWest;(3, 4);;(3, 2);1;3363
21;0.625;MoveNorthWest;(3, 4);;(3, 2);1;3364
21;0.625;MoveNorthWest;(3, 4);;(3, 2);1;3365
21;0.625;MoveNorthWest;(3, 4);MoveWest;(2, 2);1;3366
21;0.625;MoveNorthWest;(3, 4);;(2, 2);1;3367
21;0.625;MoveNorthWest;(3, 4);;(2, 2);1;3368
21;0.625;MoveNorthWest;(2, 3);CarryObject;(2, 2);1;3369
21;0.625;MoveNorth;(2, 3);;(2, 2);1;3370
21;0.625;MoveNorth;(2, 3);;(2, 2);1;3371
21;0.625;MoveNorth;(2, 3);;(2, 2);1;3372
21;0.625;MoveNorth;(2, 3);;(2, 2);1;3373
21;0.625;MoveNorth;(2, 3);;(2, 2);1;3374
21;0.625;MoveNorth;(2, 3);;(2, 2);1;3375
21;0.625;MoveNorth;(2, 3);;(2, 2);1;3376
21;0.625;MoveNorth;(2, 3);;(2, 2);1;3377
21;0.625;MoveNorth;(2, 2);MoveSouth;(2, 3);1;3378
21;0.625;MoveSouthEast;(2, 2);;(2, 3);1;3379
21;0.625;MoveSouthEast;(2, 2);;(2, 3);1;3380
21;0.625;MoveSouthEast;(2, 2);MoveEast;(3, 3);1;3381
21;0.625;MoveSouthEast;(2, 2);;(3, 3);1;3382
21;0.625;MoveSouthEast;(2, 2);;(3, 3);1;3383
21;0.625;MoveSouthEast;(2, 2);MoveSouth;(3, 4);1;3384
21;0.625;MoveSouthEast;(2, 2);;(3, 4);1;3385
21;0.625;MoveSouthEast;(2, 2);;(3, 4);1;3386
21;0.625;MoveSouthEast;(3, 3);;(3, 4);1;3387
21;0.625;MoveNorthEast;(3, 3);;(3, 4);1;3388
21;0.625;MoveNorthEast;(3, 3);;(3, 4);1;3389
21;0.625;MoveNorthEast;(3, 3);;(3, 4);1;3390
21;0.625;MoveNorthEast;(3, 3);MoveSouth;(3, 5);1;3391
21;0.625;MoveNorthEast;(3, 3);;(3, 5);1;3392
21;0.625;MoveNorthEast;(3, 3);;(3, 5);1;3393
21;0.625;MoveNorthEast;(3, 3);;(3, 5);1;3394
21;0.625;MoveNorthEast;(3, 3);;(3, 5);1;3395
21;0.625;MoveNorthEast;(4, 2);MoveSouth;(3, 6);1;3396
21;0.625;Idle;(4, 2);;(3, 6);1;3397
21;0.625;Idle;(4, 2);MoveEast;(4, 6);1;3398
21;0.625;Idle;(4, 2);;(4, 6);1;3399
21;0.625;Idle;(4, 2);;(4, 6);1;3400
21;0.625;Idle;(4, 2);MoveEast;(5, 6);1;3401
21;0.625;Idle;(4, 2);MoveEast;(6, 6);1;3402
21;0.625;Idle;(4, 2);;(6, 6);1;3403
21;0.625;Idle;(4, 2);;(6, 6);1;3404
21;0.625;Idle;(4, 2);;(6, 6);1;3405
21;0.625;Idle;(4, 2);;(6, 6);1;3406
21;0.625;Idle;(4, 2);MoveSouth;(6, 7);1;3407
21;0.625;Idle;(4, 2);MoveSouth;(6, 8);1;3408
21;0.625;Idle;(4, 2);;(6, 8);1;3409
21;0.625;Idle;(4, 2);MoveSouth;(6, 9);1;3410
21;0.625;Idle;(4, 2);;(6, 9);1;3411
21;0.625;Idle;(4, 2);MoveSouth;(6, 10);1;3412
21;0.625;Idle;(4, 2);;(6, 10);1;3413
21;0.625;Idle;(4, 2);;(6, 10);1;3414
21;0.625;Idle;(4, 2);;(6, 10);1;3415
21;0.625;Idle;(4, 2);;(6, 10);1;3416
21;0.625;Idle;(4, 2);MoveSouth;(6, 11);1;3417
21;0.625;Idle;(4, 2);;(6, 11);1;3418
21;0.625;Idle;(4, 2);;(6, 11);1;3419
21;0.625;Idle;(4, 2);MoveEast;(7, 11);1;3420
21;0.625;Idle;(4, 2);;(7, 11);1;3421
21;0.625;Idle;(4, 2);;(7, 11);1;3422
21;0.625;MoveSouth;(4, 2);;(7, 11);1;3423
21;0.625;MoveSouth;(4, 2);MoveEast;(8, 11);1;3424
21;0.625;MoveSouth;(4, 2);MoveEast;(9, 11);1;3425
21;0.625;MoveSouth;(4, 2);MoveEast;(10, 11);1;3426
21;0.625;MoveSouth;(4, 2);MoveEast;(11, 11);1;3427
21;0.625;MoveSouth;(4, 2);MoveEast;(11, 11);1;3428
21;0.625;MoveSouth;(4, 2);MoveEast;(11, 11);1;3429
21;0.625;MoveSouth;(4, 2);MoveEast;(11, 11);1;3430
21;0.625;MoveSouth;(4, 3);MoveEast;(11, 11);1;3431
21;0.625;MoveSouthWest;(4, 3);MoveEast;(11, 11);1;3432
21;0.625;MoveSouthWest;(4, 3);MoveEast;(12, 11);1;3433
21;0.625;MoveSouthWest;(4, 3);MoveEast;(12, 11);1;3434
21;0.625;MoveSouthWest;(4, 3);MoveEast;(12, 11);1;3435
21;0.625;MoveSouthWest;(4, 3);MoveEast;(12, 11);1;3436
21;0.625;MoveSouthWest;(4, 3);MoveEast;(12, 11);1;3437
21;0.625;MoveSouthWest;(4, 3);MoveEast;(12, 11);1;3438
21;0.625;MoveSouthWest;(4, 3);MoveEast;(13, 11);1;3439
21;0.625;MoveSouthWest;(3, 4);MoveSouth;(13, 11);1;3440
21;0.625;MoveSouthEast;(3, 4);MoveSouth;(13, 11);1;3441
21;0.625;MoveSouthEast;(3, 4);MoveSouth;(13, 11);1;3442
21;0.625;MoveSouthEast;(3, 4);MoveSouth;(13, 11);1;3443
21;0.625;MoveSouthEast;(3, 4);MoveSouth;(13, 11);1;3444
21;0.625;MoveSouthEast;(3, 4);MoveSouth;(13, 12);1;3445
21;0.625;MoveSouthEast;(3, 4);;(13, 12);1;3446
21;0.625;MoveSouthEast;(3, 4);;(13, 12);1;3447
21;0.625;MoveSouthEast;(3, 4);;(13, 12);1;3448
21;0.625;MoveSouthEast;(4, 5);;(13, 12);1;3449
21;0.625;MoveEast;(4, 5);MoveEast;(14, 12);1;3450
21;0.625;MoveEast;(4, 5);;(14, 12);1;3451
21;0.625;MoveEast;(4, 5);;(14, 12);1;3452
21;0.625;MoveEast;(4, 5);;(14, 12);1;3453
21;0.625;MoveEast;(4, 5);;(14, 12);1;3454
21;0.625;MoveEast;(4, 5);;(14, 12);1;3455
21;0.625;MoveEast;(4, 5);MoveEast;(15, 12);1;3456
21;0.625;MoveEast;(4, 5);MoveEast;(16, 12);1;3457
21;0.625;MoveEast;(5, 5);MoveEast;(17, 12);1;3458
21;0.625;MoveEast;(5, 5);MoveEast;(18, 12);1;3459
21;0.625;MoveEast;(5, 5);MoveEast;(18, 12);1;3460
21;0.625;MoveEast;(5, 5);MoveEast;(18, 12);1;3461
21;0.625;MoveEast;(5, 5);MoveEast;(18, 12);1;3462
21;0.625;MoveEast;(5, 5);MoveEast;(18, 12);1;3463
21;0.625;MoveEast;(5, 5);MoveEast;(18, 12);1;3464
21;0.625;MoveEast;(5, 5);MoveEast;(19, 12);1;3465
21;0.625;MoveEast;(5, 5);MoveEast;(20, 12);1;3466
21;0.625;MoveEast;(6, 5);MoveEast;(21, 12);1;3467
21;0.625;MoveEast;(6, 5);MoveEast;(22, 12);1;3468
21;0.625;MoveEast;(6, 5);MoveEast;(23, 12);1;3469
21;0.625;MoveEast;(6, 5);MoveEast;(23, 12);1;3470
21;0.625;MoveEast;(6, 5);MoveEast;(23, 12);1;3471
21;0.625;MoveEast;(6, 5);;(23, 12);1;3472
21;0.625;MoveEast;(6, 5);;(23, 12);1;3473
21;0.625;MoveEast;(6, 5);;(23, 12);1;3474
21;0.625;MoveEast;(6, 5);;(23, 12);1;3475
21;0.625;MoveEast;(6, 5);;(23, 12);1;3476
21;0.625;MoveEast;(6, 5);;(23, 12);1;3477
21;0.625;MoveEast;(6, 5);;(23, 12);1;3478
24;0.75;MoveEast;(6, 5);Drop;(23, 12);1;3479
24;0.75;MoveEast;(6, 5);;(23, 12);1;3480
24;0.75;MoveEast;(7, 5);;(23, 12);1;3481
24;0.75;MoveEast;(7, 5);;(23, 12);1;3482
24;0.75;MoveEast;(7, 5);MoveSouth;(23, 13);1;3483
24;0.75;MoveEast;(7, 5);;(23, 13);1;3484
24;0.75;MoveEast;(7, 5);;(23, 13);1;3485
24;0.75;MoveEast;(7, 5);MoveSouth;(23, 14);1;3486
24;0.75;MoveEast;(7, 5);;(23, 14);1;3487
24;0.75;MoveEast;(7, 5);;(23, 14);1;3488
24;0.75;MoveEast;(7, 5);MoveSouth;(23, 15);1;3489
24;0.75;MoveEast;(7, 5);;(23, 15);1;3490
